user_id,leaning,label,no_videos,leaning_avg,user_name,authorstats_following,authorstats_followers,authorstats_heart,authorstats_videos,authorstats_diggs,no_of_hashtags,no_of_unique_hashtags
6644480280865144838,-0.5,con,1,-0.5,blondeandblue1403,2060.0,11100.0,36400,24.0,7028.0,6,5
6644484598662643717,0.0,neutral,1,0.0,guynamedadexter,2.0,128.0,33500,11.0,118.0,2,2
6644485021716316165,0.0,neutral,3,0.0,facetious420,43.0,26790.0,5200000,67.0,1750.0,4,2
6644485082885324805,0.0,neutral,1,0.0,blisscreative,5.0,3530.0,515500,2.0,467.0,2,2
6644485184723615749,-1.0,con,1,-1.0,yuksel.01,19.0,5798.0,77700,55.0,68300.0,6,6
6644486191738093574,0.0,neutral,1,0.0,ashleysabitch,88.0,173.0,18400,69.0,4830.0,4,4
6644486782766628869,0.0,neutral,1,0.0,niclasmazi999,1.0,44670.0,5900000,20.0,448.0,6,6
6644487478986227717,0.5,pro,1,0.5,amjadtiger1,1429.0,398400.0,3200000,127.0,9777.0,7,7
6644499711608094726,9.0,pro,5,1.8,jay.hm,5.0,304800.0,6400000,556.0,2991.0,30,10
6644518281436102661,0.0,neutral,1,0.0,vvrrdvw6666,62.0,457.0,317600,27.0,2830.0,1,1
6644526647263789061,7.0,pro,3,2.3333333333333335,weeb_witch1,1724.0,7191.0,223100,143.0,42900.0,29,15
6644533143008280582,0.0,neutral,1,0.0,redhead_crohnie,997.0,1060.0,130300,264.0,3900.0,8,8
6644559153682219014,2.5,pro,2,1.25,saintbembo,20.0,1927.0,47200,285.0,401.0,23,16
6644574867679887365,0.0,neutral,1,0.0,ranchomendoza,4.0,3320.0,439800,39.0,270.0,11,11
6644580850611486725,0.5,pro,2,0.25,countryboy_5699,1000.0,1320.0,71000,64.0,1180.0,8,4
6644586507875483653,2.5,pro,1,2.5,mudbloodbrendon,103.0,11.0,489,2.0,9740.0,5,4
6644587869301129217,1.0,pro,2,0.5,kendylclayton,68.0,62400.0,1200000,8.0,5632.0,8,4
6644597226813685766,0.0,neutral,1,0.0,diamond_dog74,43.0,3240.0,1200000,131.0,1480.0,4,4
6644598033902436357,1.0,pro,1,1.0,yolandanewton,328.0,218.0,26800,24.0,580.0,3,3
6644603228795568134,0.5,pro,1,0.5,spindashdude,49.0,5120.0,688700,46.0,253.0,5,5
6644621744315531269,0.0,neutral,1,0.0,sletourneau19,10.0,4970.0,4000000,35.0,1690.0,8,8
6644628497946427398,1.0,pro,4,0.25,michelle.qweenbee,641.0,3870.0,747100,527.0,1380.0,5,3
6644635939128573957,-0.5,con,1,-0.5,hillbilly_leprochaun,847.0,476.0,2840,8.0,4050.0,4,4
6644636742556532742,1.0,pro,1,1.0,clockworkcarousel,49.0,59.0,7951,28.0,1070.0,3,3
6644646928707485702,1.0,pro,1,1.0,marleybleu,150.0,194000.0,3100000,95.0,2050.0,6,6
6644682789847351302,-1.0,con,1,-1.0,jujumensh,741.0,343.0,8725,388.0,132100.0,4,4
6644682946602500102,0.0,neutral,1,0.0,sweetirishredrose,644.0,140.0,3489,9.0,1660.0,4,4
6644685857004650501,-0.5,con,1,-0.5,biglogmoney,73.0,26800.0,1100000,52.0,11100.0,6,6
6644713879228727302,0.0,neutral,1,0.0,beardedbearguy,284.0,15450.0,1900000,99.0,3780.0,5,5
6644715565489913861,-3.0,con,2,-1.5,grommit,41.0,887.0,71200,14.0,1690.0,20,16
6644716409102467078,-0.5,con,1,-0.5,cherry_poppin,180.0,91.0,7146,7.0,2330.0,7,7
6644717747820740613,0.0,neutral,1,0.0,icentertainer,81.0,3040.0,217900,23.0,1060.0,1,1
6644717889168539653,0.5,pro,1,0.5,petertannerjr,376.0,120600.0,10800000,597.0,68600.0,6,6
6644720009929424901,0.0,neutral,2,0.0,jess.thedisapointment,383.0,24.0,22800,87.0,5710.0,2,1
6644738647650615301,0.0,neutral,1,0.0,og_taco,68.0,110000.0,18300000,55.0,5660.0,3,3
6644742754872803334,-0.5,con,1,-0.5,k8e7,296.0,1230.0,105400,349.0,3260.0,3,3
6644743248392159237,1.5,pro,1,1.5,roeboat,2563.0,36000.0,570200,99.0,11700.0,6,6
6644744768742866950,-1.0,con,1,-1.0,mamatifflegacy,403.0,4900.0,23900,115.0,2155.0,6,6
6644747320825954310,1.0,pro,1,1.0,jordansmith716,18.0,3.0,425,2.0,121.0,4,4
6644750954979835909,1.5,pro,1,1.5,heidiisms,9.0,13350.0,1700000,55.0,394.0,5,5
6644754922041262085,0.0,neutral,1,0.0,jb_ninjaboy,4.0,22850.0,5100000,26.0,82.0,8,8
6644764757092827141,0.5,pro,1,0.5,mr.cosgrove,395.0,10600.0,3200000,132.0,7083.0,3,3
6644778091842584581,0.0,neutral,1,0.0,kyleewebb7,55.0,3080.0,1400000,74.0,3930.0,1,1
6644865714727567366,0.5,pro,1,0.5,supr3m_,62.0,250300.0,7700000,329.0,19100.0,4,4
6644869715885359110,0.0,neutral,1,0.0,boochiemonster_,142.0,477.0,129200,10.0,8320.0,1,1
6644926728069611525,2.0,pro,2,1.0,kadensnotfunny,33.0,3203.0,570100,362.0,1732.0,4,2
6644950444119343110,-1.0,con,1,-1.0,makinenelias_,20.0,530.0,19700,18.0,1721.0,4,4
6644958593690206214,-2.0,con,1,-2.0,easymoney_662,2171.0,4315.0,17200,37.0,2343.0,7,7
6644969250946334725,10.5,pro,5,2.1,unhealthy._.potato_,2360.0,9852.0,236000,790.0,56800.0,27,14
6644972572881272837,0.5,pro,1,0.5,_vggart,122.0,230.0,25800,5.0,2320.0,7,7
6644980963200466949,-0.5,con,1,-0.5,liquid_mirror,6388.0,6659.0,76800,440.0,45000.0,10,10
6645005461156708358,0.0,neutral,1,0.0,nightmareloki,180.0,680.0,101900,62.0,5470.0,1,1
6645017629172350981,-1.0,con,1,-1.0,lilmomma424,211.0,249.0,707,63.0,1389.0,7,7
6645025518821687302,-1.0,con,1,-1.0,vaydectr,646.0,428.0,25700,2438.0,8417.0,4,4
6645026552680644613,0.0,neutral,1,0.0,sharkk.byte,93.0,2200.0,392100,54.0,4330.0,7,7
6645033578810540037,0.0,neutral,1,0.0,not.alex.mae,219.0,60.0,11800,287.0,4280.0,1,1
6645034120735916038,1.0,pro,1,1.0,dontbesovanilla81,247.0,358.0,20300,149.0,11300.0,6,6
6645042860416155654,0.0,neutral,1,0.0,c4ndycos,48.0,484.0,37300,54.0,10040.0,4,4
6645058929356472326,0.0,neutral,1,0.0,_june_evans,41.0,10.0,2711,15.0,794.0,1,1
6645063014402392069,0.0,neutral,1,0.0,katita_m,158.0,4075.0,53500,480.0,2468.0,4,4
6645065706500849669,1.0,pro,1,1.0,byvielkais,324.0,17100.0,849000,607.0,5333.0,9,9
6645072224674267141,0.0,neutral,1,0.0,zacschraufnagel,3.0,28.0,7434,1.0,122.0,1,1
6645079872370835461,0.0,neutral,1,0.0,ezradezzra,8.0,19.0,3417,36.0,2510.0,1,1
6645081291011702790,-1.0,con,2,-0.5,talin464,72.0,934.0,11400,5.0,5986.0,24,12
6645082173718216710,0.0,neutral,1,0.0,bpmanatee,15.0,1120.0,1700000,80.0,8480.0,6,6
6645116068166467590,1.0,pro,1,1.0,fixitinpost,15.0,2110.0,819600,53.0,3170.0,4,4
6645124211038945285,0.0,neutral,1,0.0,chicksweld2,746.0,1010.0,54100,35.0,2040.0,3,3
6645187563882627073,0.0,neutral,1,0.0,julietbianca,39.0,25600.0,10100000,30.0,1910.0,7,7
6645205728175439878,1.0,pro,1,1.0,letisha.b00,9866.0,1513.0,1501,22.0,194100.0,4,4
6645226393591332870,0.0,neutral,1,0.0,prettylahai89,336.0,1620.0,162100,24.0,460.0,1,1
6645226960157556742,0.0,neutral,1,0.0,therosslee,98.0,283.0,75900,12.0,4280.0,1,1
6645234027866128389,2.0,pro,1,2.0,alysilverio,174.0,192000.0,4000000,334.0,15100.0,3,3
6645253408620478469,0.0,neutral,1,0.0,melissa_b98,480.0,1360.0,247200,82.0,1490.0,6,6
6645313576586674181,0.5,pro,1,0.5,miafaithe,259.0,3700000.0,88900000,127.0,46300.0,3,3
6645313604525211654,0.0,neutral,1,0.0,rosemagpiecosplay,80.0,29890.0,10100000,242.0,7160.0,1,1
6645318974400004102,0.0,neutral,1,0.0,angela_luvscountry,124.0,1200.0,60700,25.0,2420.0,3,3
6645329934977024006,0.5,pro,1,0.5,hoekstrafem,129.0,6236.0,409000,52.0,6422.0,4,4
6645342799435546630,-3.5,con,3,-1.1666666666666667,camron_2020,192.0,5699.0,53800,143.0,48400.0,11,6
6645361048483561477,1.5,pro,1,1.5,kanekigames.vv,344.0,7372.0,428600,58.0,54600.0,15,15
6645364372264108037,0.0,neutral,1,0.0,calums_a_bitch,13.0,7.0,1421,11.0,1040.0,5,5
6645365064058814470,2.5,pro,2,1.25,katooi,648.0,3967.0,205200,73.0,37000.0,4,3
6645365239851712518,-0.5,con,1,-0.5,garrybunk,23.0,309.0,7877,8.0,3310.0,2,2
6645367413516206085,0.0,neutral,1,0.0,brandicehenderson7,199.0,10.0,26,,586.0,1,1
6645389598640291845,5.5,pro,2,2.75,jigsawkitteh,94.0,66.0,7815,29.0,3530.0,15,10
6645392899466461190,0.0,neutral,1,0.0,sherithawilliams6,30.0,2.0,31,2.0,192.0,1,1
6645408222415716357,0.0,neutral,1,0.0,hfrancisco,1000.0,7250.0,1100000,221.0,5120.0,5,5
6645408497813340165,0.0,neutral,1,0.0,jonathanwarrenthedog,3.0,2550.0,954500,34.0,1210.0,2,2
6645420231580303366,0.0,neutral,1,0.0,danyielmayer,718.0,12930.0,894000,55.0,2540.0,6,6
6645422502616186886,1.0,pro,1,1.0,panfry.__.noodle,1000.0,619.0,64100,78.0,8060.0,3,3
6645425767218741254,0.0,neutral,1,0.0,downthe._.englishchannel,48.0,43.0,9383,37.0,6590.0,1,1
6645453145361907717,0.5,pro,1,0.5,blondebeastie,95.0,1300000.0,62300000,411.0,8874.0,1,1
6645454047304843270,3.0,pro,1,3.0,h9unds,4753.0,1923.0,146500,73.0,110300.0,11,11
6645459037008543749,0.0,neutral,1,0.0,beccadawnsoffar,26.0,36.0,3712,42.0,955.0,2,2
6645497282144354309,0.5,pro,1,0.5,hippiegirlgoingplaces,6.0,12.0,715,3.0,322.0,3,3
6645555671763402757,-0.5,con,1,-0.5,andrea.lorenzon,0.0,61200.0,847200,63.0,0.0,3,3
6645606290638192646,0.0,neutral,1,0.0,nermine.belaiba,32.0,1480.0,156500,10.0,1570.0,4,4
6645620813990019078,0.0,neutral,1,0.0,tiktokladycop,274.0,34120.0,2300000,40.0,1370.0,1,1
6645630382832959494,0.0,neutral,1,0.0,pro12livetv,5916.0,3324.0,56500,388.0,2981.0,12,12
6645637629320265734,-1.0,con,1,-1.0,rubenscottcoronad,10000.0,5337.0,23300,18.0,28300.0,4,4
6645657657645826054,-4.0,con,2,-2.0,mommaof8boys,9401.0,9449.0,22900,126.0,21300.0,14,8
6645666869385035782,0.0,neutral,1,0.0,mashellllllllllll,23.0,524.0,24100,2.0,83.0,3,3
6645671320082776070,0.0,neutral,1,0.0,thesoldierboi,19.0,1110.0,187100,175.0,8660.0,2,2
6645671819414781958,-0.5,con,1,-0.5,repafwyo,637.0,198.0,1275,,604.0,5,5
6645673954675671045,-1.0,con,1,-1.0,rockmoney131,71.0,8123.0,30500,85.0,515.0,7,7
6645689940888846341,3.5,pro,1,3.5,maya.chio,254.0,2021.0,168600,432.0,12400.0,9,9
6645702015316213766,1.0,pro,1,1.0,jjessicalopez,245.0,3745.0,1300000,88.0,41000.0,6,6
6645703794901893126,1.0,pro,2,0.5,sotopop13,278.0,15900.0,499500,21.0,7886.0,14,7
6645710859485069317,1.5,pro,1,1.5,tonya.lasagna,382.0,320.0,11900,111.0,26100.0,2,2
6645735531966005253,0.0,neutral,1,0.0,_.crackhead._.lizbet,382.0,38.0,10400,171.0,5490.0,1,1
6645745039237660678,-0.5,con,2,-0.25,truckerrich91,50.0,884.0,111100,17.0,155.0,11,8
6645749688162648070,0.0,neutral,1,0.0,biffjerkey,22.0,110.0,151400,14.0,1990.0,3,3
6645751038375723014,0.0,neutral,1,0.0,riannahasbeans,9.0,4050.0,1600000,38.0,9280.0,3,3
6645753954692464645,3.0,pro,2,1.5,to_triggered,1891.0,3670.0,12000,263.0,8844.0,13,10
6645763075235561477,1.0,pro,1,1.0,thekaylafreeman13,1164.0,97200.0,6200000,5619.0,159800.0,6,6
6645782220794560518,0.0,neutral,1,0.0,vocaloutburst,975.0,209800.0,5800000,498.0,55800.0,2,2
