user_id,no_of_videos,no_of_hashtags,no_of_unique_hashtags
6751735519167169542,1,1,1
6649416531444137990,1,5,5
6782758007069705221,1,5,5
6583000665508233222,1,1,1
85369279377776640,1,5,5
6698493454312670213,3,25,14
6663816108187729926,1,2,2
6656040121178243078,1,1,1
204633355924041728,1,6,6
6785447094007448582,1,9,9
6733602549548680198,1,1,1
6671705894474416133,1,1,1
176544699812446208,1,1,1
6735199154844812294,1,2,2
6741529721358730246,1,2,2
6753696381888365574,1,2,2
6608727970217607173,1,1,1
6615480400309977094,1,4,4
6805355544632296453,1,4,4
6631108331392548869,2,2,1
6630853376770097157,2,2,1
246802578397855744,1,2,2
6637899778612166661,3,14,7
6598377241729908741,2,11,8
6694775978759930886,1,2,2
6602786118399705093,1,1,1
6702922051026977797,2,6,4
6532050875081293825,1,5,5
6623070156917768198,2,12,12
6699063567218181125,1,1,1
6640181608496988165,1,1,1
6706938707309691909,2,6,5
6540394121918660614,1,3,3
6810923162071745542,1,4,4
6746317033501246470,1,5,5
6681493051909506054,1,3,2
6781980157475537925,1,6,6
6653616651008786437,4,17,7
6584357887140397061,3,4,3
21243563,1,2,2
6595387395688267781,1,7,7
6761137903554380806,1,4,4
6809683786395042821,1,1,1
6720045492837827589,1,1,1
6571648822203318277,1,1,1
6783328690828461061,1,2,2
6842597558456845317,1,1,1
6815862468431905798,3,3,1
258086654404595712,2,10,9
6589674651557838854,1,1,1
6750974495777817606,1,6,6
6493868379932197898,1,1,1
6809486876890825734,1,5,5
6739007300008379397,1,2,2
104118558049157120,2,15,11
6785692341934294022,1,1,1
6799814283343086598,1,1,1
2733957,2,17,16
6819717460259095557,1,5,5
6782698663078986758,1,2,2
6674652309584413702,1,2,2
6725259184546644998,3,21,14
6661943440920707077,1,1,1
6740104042444407813,1,1,1
6699648284145239045,1,1,1
6743092527857648646,1,1,1
6739353860518216710,1,8,8
6818712545706460165,1,7,7
6640952303883386885,1,3,3
6782749223453754374,1,1,1
6724669736888452102,1,3,3
6564077628110110726,1,1,1
6710983463761544197,1,1,1
6599348728510300165,1,1,1
6803406256842834949,1,3,3
6778729708227412998,1,1,1
52154275409182720,1,1,1
6786759071476597765,2,2,1
6836476337446110213,1,1,1
6683984879220458501,3,4,2
303460563639017472,1,1,1
6684648800130712581,1,4,4
6815643598969750533,1,2,2
6516141957884941312,1,1,1
6786708241893622789,1,1,1
6831622596971873286,1,1,1
6761148175786755077,1,10,10
6735196199218889734,1,1,1
6824966586002375685,2,3,2
6557368500805287941,1,1,1
6804235288698831878,1,6,6
6613943070378508289,3,12,9
6707487423213880326,1,1,1
6590429745161732102,1,2,2
6807105941139244038,3,7,5
6746017810009162758,2,15,14
6762661180428256261,1,1,1
6663547531132010502,1,1,1
6761198963188368390,1,3,3
6679982152060666886,1,10,9
6838742669525009413,1,1,1
6588936734984110085,1,1,1
6603484879903047686,1,4,4
6665883769142984710,1,2,2
6610609000559378438,1,1,1
6797876900565779461,1,3,3
6692223839956386822,1,1,1
6689344325527585798,1,4,4
6834285870456210438,1,1,1
6693987376837264389,2,5,4
6839455229840622597,1,3,3
6554489717026160646,3,3,1
6801537699636462594,1,4,4
6819968897489323013,1,3,3
236996589993603072,1,1,1
6807257559914021893,1,1,1
6702011791486223365,1,4,4
175123143882088449,1,1,1
6631581897465069574,1,1,1
6843944914439734278,1,6,6
6804968456548647941,1,7,7
6811580138577593350,2,9,8
6586013437591420930,1,1,1
176652730826964992,1,10,10
6601291517800726534,1,2,2
6759046721085850630,1,2,2
6625597810895945734,1,1,1
6797128193293026309,2,6,5
176817444500414464,1,1,1
6601910895507750917,1,1,1
6774330116979721222,1,1,1
6633270935947280390,1,5,5
6672957713552524293,1,1,1
6572257810205360134,1,1,1
6605313471268290565,1,1,1
6740755840808731653,1,2,2
6514394057815364623,2,2,1
6801642758942000133,1,5,5
6631493778479874050,1,1,1
6779020379496760326,1,1,1
319119393190199296,1,1,1
6622709057446150149,1,2,2
6741542247090029574,1,2,2
6634749955171024901,1,5,5
6728841859201926150,7,33,19
156623593643229184,1,2,2
6675690264185652230,3,15,5
65017264109809664,2,18,17
6856791472613803013,7,55,13
6613136577110999045,1,6,6
6788596079091024902,1,1,1
6726230858649175046,1,6,6
6783412454044468230,5,37,19
6653182600074592262,2,2,1
6765494133697676294,1,2,2
6637931032425971717,1,7,7
6697153849821987845,1,1,1
6694967284999881733,1,4,4
6824291522437006342,1,6,6
6657289136369008645,1,5,5
6744848539962524678,1,3,3
6781817647131755526,1,4,4
177569772396654592,1,1,1
6755168326597608453,1,1,1
6743012224011289606,1,4,4
6804802147084239877,3,3,1
6845391833322718214,1,5,5
6740997930104210437,12,74,24
58560865351794688,2,5,3
6778664450205254661,1,6,6
6600501061939724293,1,2,2
6777816096956548101,3,3,1
6777464733387637765,2,2,1
6686610938312229894,2,2,1
6758240928005309445,1,2,2
183150950092615680,1,2,2
6823448551352468486,1,4,4
6633538922629201926,1,1,1
6566931244142133253,1,1,1
6793736149884240902,1,7,7
6802626583799841797,1,1,1
6609338219648122886,1,4,4
6572953310642700293,1,5,5
6845126402993243141,1,6,5
6799384521230877701,1,2,1
6777834296381998085,1,1,1
6704347796248593414,1,1,1
11299784,1,2,2
6532381913578897409,1,1,1
6774401185678050309,1,1,1
6757433635529966598,1,5,5
6833146246921552901,1,1,1
14377688,1,1,1
6761553783027467269,2,4,3
6846521779696075782,1,9,9
6846889685692744710,1,11,11
6770114405772198917,1,12,12
6745920496237839365,1,5,5
6622802708314439686,1,1,1
6739970028835881990,1,1,1
6673041846857729029,2,2,1
6767381278864360453,2,4,4
6679527891431015429,1,1,1
6774890222573863941,1,2,2
6852547174640665605,1,7,6
6516616797402174464,1,1,1
6683894851139863557,1,1,1
6742157769236939781,1,1,1
6612378629953355781,1,1,1
6806358991090975749,1,2,2
6669083898536853510,1,1,1
6703177287452247045,2,2,2
6804554044570436613,1,1,1
6817890322338989062,1,1,1
6776437047609017350,1,4,4
6829445801036563462,1,1,1
6858798823310230533,1,6,6
6706926155256054790,3,3,1
6818416914026447877,1,1,1
6797099778570650630,1,1,1
6785975778510980102,1,1,1
6791522712307041286,1,6,6
236316609378877440,1,3,2
6672284730047955973,1,1,1
6738492311267935238,1,11,11
6666397248011059206,1,1,1
6776672569875891205,1,6,5
6666560712649244678,1,2,2
6749676902372000773,1,1,1
6797724470645998598,1,1,1
6752244557343392773,2,2,1
6739347805415277574,1,2,2
6799082687027020806,1,1,1
6771069152193217542,2,2,1
6786689560417534982,1,1,1
6707354860532679686,1,1,1
6791256965688640517,1,1,1
6714351375231058950,1,1,1
6805317703814628357,1,1,1
6741460110864991237,1,1,1
6769699252697498630,1,1,1
178340594857971712,1,1,1
219376850060484608,1,1,1
6632351863201644550,1,1,1
6677018462700733445,1,1,1
6679185521791828998,1,3,3
6785670967752524805,1,2,2
6555984606892425221,1,1,1
6562665623187603461,1,3,3
6675745645159105542,1,1,1
6711034733583664134,1,1,1
6841046776171709446,1,1,1
6838203312841933829,1,5,5
6547473423089729542,2,6,5
6758204901325112326,2,4,2
64107068365795328,5,34,11
6794183139474523141,2,24,11
6772283485954999302,1,5,5
6804645870183007238,2,20,9
6618690982023348229,1,2,2
223688391916150784,2,6,6
138837808210726912,1,3,3
6731097030922191878,1,1,1
6553863527299645446,1,5,5
6764346421879718918,1,2,2
25325914,1,1,1
3170372,1,9,9
158947188935512064,1,5,5
7801922,17,98,20
9389426,1,1,1
14960913,1,3,3
65538571004022784,1,2,2
6765654132726793222,1,8,8
6636070941741383686,1,6,6
6809325297013228550,2,9,6
70147967088726016,3,11,6
16892383,3,24,15
6620718878568841222,1,1,1
6586030662561202182,2,5,5
6562278644264222725,1,5,5
6740712357776327686,1,7,7
6775926277251515398,1,2,2
9543425,1,2,2
6812105672144438277,5,59,27
6773028749795378181,1,1,1
22317294,1,3,3
6676523297822196741,1,6,6
6619823437379698693,2,8,7
6804712578254783494,1,6,6
6793173271732405253,1,1,1
6679453642074309638,1,7,7
169703459036852224,1,5,5
6794961386104833030,1,9,9
6761029444380902406,1,5,5
6810156166883165190,1,7,7
6809468431722857478,1,6,6
6809068818038014982,1,4,4
6532387267532734466,2,6,6
6833696004987732997,1,8,8
81250066471993344,1,11,11
6806402152118961157,1,1,1
6800930738423776262,1,3,3
6773465449511764997,2,8,6
6532370283013210113,1,1,1
15844668,1,1,1
6739659201235584006,1,2,2
6752621668277715974,4,22,19
6716489473939276806,1,4,4
6807132917161575430,1,4,4
219849476218511360,1,1,1
6710667435777524741,1,3,3
6527834731466200079,1,3,3
6577532170675863557,1,2,2
6803755687715374085,1,10,10
6809850428516451333,1,6,6
6737114252929123333,1,7,7
6617089867405803526,1,2,2
6809709759173919749,1,1,1
6781129265146971142,1,7,7
252030001343332352,1,1,1
6587472144123559941,1,9,9
6777443375961703429,1,7,7
6810015129209209861,1,4,4
6531940649552319488,1,2,2
6808343008423003141,1,4,4
6748136136218723333,2,13,13
6810044549626364933,1,1,1
6648648547402514437,5,11,7
6630824019736985606,1,11,10
6761155746580415493,1,11,11
6743049811836093445,1,1,1
109251609171271680,1,4,4
313972150296621056,1,7,7
6815264679204553733,1,3,3
6656532377747832837,2,8,6
6803010264330404869,1,9,9
6569157475459055622,1,4,4
6535367900243432463,3,5,3
22766786,1,6,6
62802618690895872,1,3,3
1708061,1,1,1
6763835454942086150,1,1,1
80550962909556736,1,1,1
6561594169851199494,1,15,15
6670583310261829638,1,4,4
244341707314810880,1,4,4
6632706386886295558,1,6,6
6705828487419593733,2,2,1
64635722648850432,1,8,8
6733397302167847942,1,5,5
176616932312236032,1,1,1
6775214706233951237,1,3,3
6800693040367109126,1,3,3
6577481574602244101,1,1,1
6755992435727401989,2,22,17
6816557306345423878,1,1,1
6579015034503102469,1,3,3
13178646,2,3,2
6795928829564945413,1,1,1
6612293163338579974,1,2,2
6729644771201188869,2,10,9
6818620749357794309,1,5,5
6568774005828878338,2,5,4
6818347195751826438,1,6,6
6804850915804234757,1,4,4
6756351258183910405,1,5,4
15041254,1,1,1
6748604045969540101,1,7,7
6759623696452027397,1,1,1
6553359263136224271,1,1,1
6823078279923614725,1,6,6
6814937098832249861,1,1,1
6798654347821351941,1,10,10
6657244441163841541,1,7,7
6808285272729764870,1,1,1
6739089043361776645,1,1,1
6798084972991497222,1,8,8
54869479968509952,1,3,3
6706350891631952901,2,6,6
6545326844399910917,1,4,4
6619065909476884485,1,3,3
6805588077551174662,3,16,10
198212167865782272,2,11,7
54750812966498304,1,4,4
6775945725501096966,1,10,10
6771866838299149317,2,20,10
6717315312550085638,1,2,2
6578512527633104902,1,5,5
6681275219141608454,1,1,1
6814689935237743622,1,10,10
6742387559572685829,1,3,3
6813782205744055301,1,3,3
6810959094913647622,3,15,13
6715923845675222021,1,3,3
6639546331273576454,1,1,1
6538027640144532495,2,8,4
6600509098852663302,2,20,17
5714468,1,4,4
6806550692732896262,1,7,7
6660895831997448198,1,6,6
314584600234647554,1,2,2
6778091505477731333,2,11,7
6621625998628618245,1,1,1
65612982713380864,1,4,4
6752450309942363141,1,4,4
6796494104627053574,3,10,4
6805611194108724230,1,5,5
62443733987663872,2,10,5
6776845451872371718,1,5,5
6642094443502649349,1,4,4
1435763,1,4,4
29215548,1,6,6
6749619114984358918,1,1,1
6828038122237232133,1,11,11
6764492673023558661,2,8,8
6799993628476883973,1,10,10
5780452,1,4,4
227554688198410240,1,9,9
6763480949126202373,1,3,3
6765553882484671493,1,6,6
6808676178842272773,1,2,2
1300590,1,5,5
6561320174385266693,1,2,2
6750794610740364294,1,8,8
6548104915489657871,1,1,1
6812942545812964358,1,1,1
6800546637933790214,1,2,2
6743631845337220102,3,18,13
314341800779907072,1,6,6
6812230217852273669,1,3,3
6756010431964824582,1,3,3
6793049912339661830,1,1,1
6625609709557956614,2,14,12
6766430576470066181,2,12,9
6811309430920922117,1,6,6
6757701472245744646,1,11,11
160530889830133760,1,7,7
6771458699565450246,2,2,1
6781252978105975813,1,6,6
6804226755701392389,1,8,8
6764457239938122757,3,16,10
6809119960758060037,1,8,8
6770781344609846277,1,3,3
131274601371877376,1,3,3
6815782958999766021,1,5,5
6662079880425127941,1,3,3
6805585544182449157,1,4,4
6754326465381712901,1,1,1
6605259457742454789,1,6,6
6797967802055050245,7,30,19
6810969198702953478,1,7,7
6601044405204779014,2,11,9
6799076806815187973,1,3,3
6576140054048768006,1,8,8
6644121787309785094,1,3,3
6810205644995380230,1,8,8
6814991534745830405,3,22,13
6816760190247961606,1,5,5
6728843793867916293,1,8,8
6766438596478239750,3,24,21
6802758055543424005,1,6,6
6555062629985965056,2,12,9
6803479044673471494,1,5,5
6751625259173364742,1,6,6
6751843782448546822,1,5,5
146541177339678720,1,5,5
66273371184771072,1,4,4
68352010273574912,1,5,5
6764531073332184069,1,2,2
6805973444267066373,1,3,3
6808259283731448838,1,3,3
6537611558569120783,1,1,1
6808892389815485446,1,5,5
6788882859744297990,1,2,2
7879057,1,2,2
6805210364679980038,1,1,1
6814634371086894086,1,6,6
6808627611776173062,2,15,11
6745907080571618309,3,25,13
6610338135752966150,1,3,3
6785947201828389893,1,1,1
6761954629175149574,1,1,1
6784538972736521222,1,7,7
83990882483331072,1,1,1
7105325,1,6,6
6802541990657377286,1,4,4
119387308436369408,1,1,1
6637871807247417350,3,6,5
6741184263826818053,1,10,10
6650917,1,7,7
135596184500371456,1,3,3
6819157643190862853,1,3,3
6721146943777473542,1,4,4
6806293804183602181,1,4,4
6666920096588726277,1,1,1
6786041743722857478,1,2,2
6558530079772164101,1,1,1
6780146909572842502,2,11,6
6796464860059173893,1,3,3
6555197319871807493,1,5,5
6782929374196335621,1,7,7
6677198235213530118,2,14,11
6663185642145234949,2,5,3
6718473958495650822,2,5,4
6685838797470860294,1,2,2
6808507593389818885,1,6,6
6796680361825928197,1,6,6
6825680375906403333,1,2,2
6809079997153870854,1,5,5
6821030560891307014,1,1,1
6678258884858414086,1,2,2
6605337024826376193,4,27,17
6626213194485268486,1,4,3
6800957088627377157,2,19,14
6620045274113441798,1,2,2
6728093715188335622,1,1,1
15018689,4,27,11
6730386901808956421,2,6,3
6783058175144051718,1,2,2
6761080477597041669,1,4,4
6807976245311194118,1,9,9
6532866056204992513,1,1,1
56997733919629313,1,1,1
6822790962152276997,2,10,8
6713774557524706309,2,9,8
6806982236249523205,1,1,1
6619761059564961798,1,1,1
6635318849573437446,1,4,4
6811329148993176582,1,4,4
6706424531810714630,1,7,7
6720799315470599173,1,5,5
6726883794324931590,1,1,1
6712871240020165637,1,2,2
6807570064029942789,1,1,1
6809674639225488389,1,1,1
6805666639447688197,1,1,1
6845937915676525573,1,1,1
6561679386155139077,1,6,6
6712342442185999366,2,8,5
6752474800003924997,1,5,5
6730217595686896646,1,1,1
219962183236030464,1,6,6
6573744407936942085,2,3,2
6641634341729222662,2,9,7
28217669,1,2,2
6654988932017864709,1,7,7
6824276159355388934,1,3,3
4771160,1,3,3
6815742869744206853,1,3,3
6812796450435843078,1,4,4
6805930651201635334,1,4,4
6655854206224072710,1,1,1
6774780544926270470,2,12,9
6815486180270064645,1,3,3
6783814873064408069,2,2,1
6800797853034267653,1,3,3
6806300678818890757,2,7,4
6629516915171819526,1,8,8
6807256515592209414,1,2,2
6794141942906913798,3,6,2
6810829912217404421,1,8,8
6731538047404409862,1,7,7
6797965014450045958,2,4,3
6788527911618364422,1,3,3
6554018119185088514,2,7,6
6806269568459736069,1,2,2
56866025647923200,4,34,22
6783019536603579398,1,9,9
6785636382707794949,1,1,1
6537402060562764815,3,6,4
6532025754056687617,2,8,6
6830248117250999301,1,10,10
6731350945647346694,2,11,8
105444539733041152,2,2,1
6582278590799560710,1,2,2
6708527685269177350,1,5,5
6628704372653473798,1,2,2
6814819412362740741,2,3,2
6588947352810586118,1,2,2
6704805768644723717,1,6,6
6774888704848036869,1,4,3
114796409265999872,1,2,2
230839233631125504,1,3,3
7708634,1,5,5
5812887,1,1,1
6814293827210200070,1,1,1
6545618570868473858,1,4,4
6775188542013621254,1,8,8
6822810126908654598,1,6,6
6813841952859538438,1,3,3
6744740188579021829,1,2,2
6801679522078786565,1,3,3
6757319214636073990,1,1,1
6729513908514325510,1,8,8
178040433250349056,1,2,2
6791114265841845254,1,7,7
6595339731134496774,1,3,3
6756765400555537414,3,16,10
6682754894967211013,1,2,2
7145830,1,4,4
6814855295036261382,1,5,5
6763731043339338757,1,3,3
6656548189502865414,1,8,8
6773757616540795910,1,1,1
6561449486441267206,1,3,3
6532025440335298561,1,1,1
6548152778038973440,1,3,3
6712820889275384837,1,9,9
6804848501240333318,1,3,3
6806014028848530437,1,1,1
6635280681785098245,3,11,10
6758809628484518917,2,8,7
6682555722221421573,1,3,3
6809971201772209158,1,12,12
6801243187220808709,1,2,2
6630109493287026694,2,8,4
6781149488112649221,1,8,8
6759012927233803270,1,9,8
6800872138397254661,1,1,1
6681357508667311109,1,2,2
6820123456898827269,1,7,7
185572067596091392,1,1,1
6828487799475667973,1,4,4
6723316149826864134,1,3,3
230848539529199617,2,10,5
6787067972667048966,1,11,11
6655444459280990214,1,7,7
6791376222029399045,4,45,26
6668109242573094918,1,5,5
6737959986707760134,1,4,4
6784597502056088582,1,1,1
26757940,1,1,1
6635489797896208389,1,5,5
259233128735559680,2,13,13
6756202690953692165,4,8,4
6778641455378187269,1,1,1
80263267201273856,1,1,1
6784985969306371077,1,9,9
6748413108018463750,1,12,12
6690434337839531014,1,4,4
6542847975282130949,1,5,5
6778904075692459013,1,4,4
6809744606592746501,1,1,1
6532094619922989058,1,6,6
6788233949015032838,1,6,6
182873831554985984,2,18,9
6758886185940042757,2,9,7
182460509194031104,1,2,2
6783865732092953606,1,5,5
6652330619529822213,1,5,5
6636551891999752197,1,1,1
70825792460447744,1,1,1
6514657515081307136,1,4,4
6757318106194166790,1,6,6
6822050151310443526,1,1,1
6793718605688194053,1,5,5
6800685302253011974,1,2,2
6810489731417293830,10,77,32
6789825754080658437,1,11,11
6699025833917416454,1,7,7
6800977117053027333,1,3,3
6660101822013292549,1,1,1
177968122249748480,1,1,1
21355289,1,6,6
180495090308689920,1,7,7
6797283936562611205,1,3,3
6808563509627667462,2,3,2
6735134061537084421,3,10,4
122298891252727808,1,5,5
6825286850640299013,1,6,6
6641644042244931589,1,1,1
6769275137344259078,1,4,4
6805091501593412614,2,14,11
136571673113137152,1,1,1
6649104064943652870,5,5,1
6791604084412515333,1,1,1
6808860990446666758,1,5,5
6742325613607027717,1,4,4
6843637760999244805,2,17,9
6790178458171917318,1,1,1
6808191435063428102,1,6,6
6789453406463624198,1,3,3
6779575018731226117,1,7,7
1577707,1,4,4
6802275251336545285,1,2,2
6810830314291725318,1,2,2
6808217097618719749,1,2,2
6783423684604036102,1,4,4
6606721773159399429,1,4,4
252805406711066625,2,11,8
116649405520187392,1,3,3
6803755198189913094,3,27,16
6808130624294929413,1,12,12
6821674752081871877,1,1,1
5016413,2,5,4
6763422017385513990,2,9,6
116415260995080192,1,3,3
6773442855169426437,1,4,4
6714802486031139845,2,11,9
6794860987943240709,1,10,10
6810823513461982214,1,4,4
6788650352072033286,1,5,5
6771600484040475654,1,3,3
6818411792282403845,1,8,8
6649996998584188934,1,1,1
6781605298508710918,3,20,16
6718858005133214725,6,78,56
6718949333713110021,2,14,9
6777151195845805062,1,3,3
6635210717605888006,1,2,2
126879187851702272,1,3,3
6798439813952340997,1,5,5
6637865057849262085,1,2,2
6787706054895387654,2,8,6
6770769923372958726,1,11,11
6689629095845856262,1,8,8
6713491177738322949,2,10,6
6785349591727817733,1,1,1
6786308121167660037,1,1,1
6796727042484372486,1,5,5
6799839844492379141,1,1,1
6695828778835395590,1,4,4
6753217762121139206,1,5,5
6771096437196522502,1,2,2
6795217714270946310,2,18,9
6812301257929638917,1,3,3
6588625352917286917,1,1,1
6809381056548029445,1,6,6
6761139317282391046,1,5,5
6644628497946427398,4,5,3
6797578310089032706,2,17,12
6822048543131599877,2,2,1
6593331590906478598,1,2,2
6764095335867433989,1,7,7
6732339809946403846,1,5,5
6763489005691847685,1,11,11
6755326767378416646,1,7,7
6667193803299241989,3,11,7
6552958216005812230,1,5,5
